baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Amillepora00049-RA	0.0446609942382751	0	4.51619749483677	0	1	NA
Amillepora00050-RA	0.0632822766861915	0	4.51620110414726	0	1	1
Amillepora00051-RA	1.09423448080032	0.354168067845739	1.36308867649064	0.259827606196221	0.794996755422218	1
Amillepora00052-RA	4.47824855873075	-0.144386669284474	0.660267021683465	-0.218679207870076	0.826899946707537	1
Amillepora00053-RA	0.72329519749218	3.05808207701286	1.78943174170627	1.70896827508877	0.0874568261915667	1
Amillepora00054-RA	0.0454450556399499	-0.332970164688847	4.51620110414726	-0.0737279312878866	0.941226873313151	NA
Amillepora00055-RA	10.6502196835132	-0.0587136946843639	0.425077775531512	-0.138124592872326	0.890141949761543	1
Amillepora00056-RA	22.3245746225841	-0.224088508229379	0.312217240946519	-0.717732651630741	0.47292214657652	1
Amillepora00057-RA	8.44993897557051	-0.284449557789201	0.553145546370889	-0.514239985579627	0.607084214995239	1
Amillepora00058-RA	15.4483930736096	-0.0880063514079925	0.36358244136554	-0.242053359555701	0.808738817329496	1
Amillepora00059-RA	36.0659147263789	-0.587400705624899	0.265647009772269	-2.2112076703911	0.0270214594692417	1
Amillepora00060-RA	8.09642406527448	-0.12614532956252	0.548113593346682	-0.230144501237964	0.817979485859157	1
Amillepora00063-RA	12.0303546803635	-0.494589891004486	0.414649803999764	-1.19278940019653	0.232951862418756	1
Amillepora00064-RA	79.8196717110379	-0.0486248422738598	0.227365970098626	-0.213861565355481	0.830655013185876	1
Amillepora00065-RA	3.2275556541058	-0.791983106071179	0.726789209766713	-1.08970124408615	0.275844767930359	1
Amillepora00066-RA	8.69770405485092	-0.565223398329032	0.497194033432117	-1.13682659147639	0.255610784675586	1
Amillepora00067-RA	30.2779087257872	0.342520662929379	0.329625802639763	1.03911969325929	0.298749073121374	1
Amillepora00069-RA	61.9213805514436	-0.571504275693457	0.328508533052901	-1.7396938532535	0.0819127892401047	1
Amillepora00070-RA	5.64913618905179	-0.935582639430951	0.729858555709914	-1.2818684279462	0.19988880493432	1
Amillepora00071-RA	42.6149137470348	0.105933999880713	0.248782604804552	0.425809513345746	0.670246654241035	1
Amillepora00072-RA	71.2972471826624	0.0213825594525806	0.229982082917379	0.0929748925713585	0.925923507631661	1
Amillepora00073-RA	0.102378757041087	0	4.51589068863834	0	1	1
Amillepora00074-RA	3.00638225305446	-0.769688963819493	0.868997609375611	-0.88572046173122	0.375768179375598	1
Amillepora00075-RA	42.7280940129267	0.20293594084787	0.256458810181617	0.79130032890723	0.428768756548046	1
Amillepora00076-RA	3.02261572775553	-0.600006771068453	0.794818792592329	-0.754897564904712	0.450310446991776	1
Amillepora00077-RA	31.8073328516727	0.0732430773422857	0.293941542393096	0.249175658350243	0.803224907522113	1
Amillepora00079-RA	24.7273904178472	0.228469384330682	0.344938537701059	0.662348097876744	0.50774815849807	1
Amillepora00083-RA	87.4986990719102	-0.53578797100753	0.213045898872111	-2.51489455485439	0.0119067989453883	1
Amillepora00085-RA	0.0408924278383968	-0.0925396445835388	4.51620110414726	-0.0204905942958472	0.983652015167295	NA
Amillepora00086-RA	2.53578407994082	-0.68624865983383	0.886528443874475	-0.774085326393653	0.43888033425865	1
Amillepora00087-RA	89.2768426321306	0.28520581687183	0.23376339093703	1.2200619426703	0.222441394164217	1
Amillepora00088-RA	4.34337819028977	0.38968372447332	0.658960031661947	0.591361699875041	0.554278096868107	1
Amillepora00090-RA	9.85012963111829	-0.33501232433317	0.436611720695081	-0.767300345945441	0.442902962805462	1
Amillepora00091-RA	13.4073491428027	0.00251382452359579	0.403075402235709	0.0062366110897677	0.995023936557358	1
Amillepora00092-RA	90.2521808080018	0.129877464306268	0.21857258025509	0.594207490046059	0.552373343737883	1
Amillepora00093-RA	1386.62084608039	0.20988693410976	0.164090582658241	1.27909189369448	0.20086469787511	1
Amillepora00094-RA	4.5909736084313	0.103594045389984	0.67088312969134	0.154414443895237	0.877282965664369	1
Amillepora00095-RA	6.58729656251434	0.32306869944889	0.523641828905438	0.61696503528795	0.537257788367843	1
Amillepora00096-RA	5.55793852118223	0.284195373360408	0.560938298711829	0.506642841134311	0.612405442957316	1
Amillepora00097-RA	94.2160128200924	-0.113601448076797	0.201842101480681	-0.56282335173601	0.573555177419433	1
Amillepora00098-RA	51.0832109596355	-0.184032189778573	0.234752281255601	-0.783942072018448	0.43307410158264	1
Amillepora00099-RA	29.9580046241664	-0.384043354024577	0.33413720495089	-1.14935825264062	0.250408286928082	1
Amillepora00100-RA	72.8973758309126	-0.387848734117609	0.249057750149601	-1.55726426455166	0.119407756083272	1
Amillepora00104-RA	10.3234843421155	-0.449048795950166	0.508941948836729	-0.882318301677708	0.377604702078249	1
Amillepora00105-RA	1.96144154601766	-0.798781545012	1.00611461061791	-0.793926990605397	0.427237935755451	1
Amillepora00108-RA	2.36730552840754	-1.00440109404487	1.02941090862663	-0.975704731344714	0.329210806921556	1
Amillepora00109-RA	37.8584320171194	0.187505784183731	0.254891841008406	0.735628819823805	0.461956618661516	1
Amillepora00110-RA	6.95055817658226	0.390432519391893	0.532263224122372	0.733532774193938	0.463233545936593	1
Amillepora00111-RA	0.0577177628028117	0	4.51620110414726	0	1	1
Amillepora00112-RA	0.0867987608836956	-0.692849259769915	4.51491280068822	-0.153457949323917	0.878037149043717	1
Amillepora00113-RA	1.2181656387596	-0.917433989249041	1.50469077287092	-0.609715966755479	0.542049975824549	1
Amillepora00114-RA	18.101498039543	0.489991924280566	0.351022535900267	1.39589876480119	0.162744982681801	1
Amillepora00115-RA	31.2094971131978	0.622899242029569	0.291507601683807	2.13681989228266	0.0326126435446059	1
Amillepora00116-RA	16.1669535940408	-0.539622766957581	0.409721687175549	-1.31704711722124	0.187822831485877	1
Amillepora00118-RA	14.9077587200459	-0.197621011642105	0.424124028457847	-0.465950991649007	0.641250580610544	1
Amillepora00119-RA	12.1408817684887	0.0993042881819469	0.526905871306852	0.188466846906922	0.850510702132784	1
Amillepora00120-RA	97.2864408023552	-0.00155836085539719	0.200573144168063	-0.00776953894730504	0.993800867198653	1
Amillepora00122-RA	211.616256378494	0.104098149059512	0.174389731294467	0.596928203781315	0.55055531615682	1
Amillepora00123-RA	24.3362542473219	0.133450974416705	0.315900189714561	0.422446642204578	0.672699039345744	1
Amillepora00124-RA	9.25590020753581	0.258937417360014	0.516215322965131	0.501607383276967	0.615943724792199	1
Amillepora00126-RA	1.788030509361	-1.19711702415793	1.28590722129512	-0.930951319296767	0.351878746270028	1
Amillepora00128-RA	342.385450520001	0.233681667766736	0.200688549008464	1.16439960785645	0.244262106444758	1
Amillepora00129-RA	395.963402172577	0.0131415173334381	0.220730184667737	0.0595365665698142	0.952524741208325	1
Amillepora00131-RA	2.10082454348242	1.82018919057781	1.11069868795121	1.63877855472695	0.10125938699998	1
Amillepora00132-RA	2.45865335056687	1.47790456009338	0.947532294103362	1.55974056957278	0.118821200791507	1
Amillepora00134-RA	2.91391871430708	-1.99226606730319	0.972697116235766	-2.04818749233374	0.0405416315331699	1
Amillepora00135-RA	26.4665721268509	0.176746748926171	0.316811286428799	0.557892841882366	0.576917559769419	1
Amillepora00136-RA	90.2293159506224	-0.0435595634815822	0.24069114161954	-0.180977011403422	0.856385620290291	1
Amillepora00137-RA	124.861227325648	0.0732127233428065	0.183955176814448	0.397992188154916	0.690635944088145	1
Amillepora00138-RA	96.2787140051843	0.0156172914413031	0.216132977362843	0.0722577906983853	0.942396754991684	1
Amillepora00140-RA	22.9734601953088	0.398701288050771	0.343678767911129	1.16009868888342	0.246008627936561	1
Amillepora00141-RA	58.174684944972	0.0288034300902045	0.245173534096877	0.117481808125436	0.90647825922162	1
Amillepora00143-RA	27.7130095760817	-0.0286006464756744	0.321279170763921	-0.0890211662575859	0.929065088660386	1
Amillepora00144-RA	2.81902985358749	-1.34912720273418	0.825744189170726	-1.63383190633055	0.10229415082215	1
Amillepora00145-RA	3.36011168969474	-0.136130975390544	0.70029062072771	-0.194392115732012	0.845868862908455	1
Amillepora00146-RA	15.6438817040019	-0.0594592623639076	0.37258848182057	-0.159584273978018	0.873208567753666	1
Amillepora00147-RA	98.0912729016366	0.248797511209184	0.18908847802208	1.3157729852801	0.188250249025782	1
Amillepora00148-RA	27.8538957374258	0.0237020688789329	0.284676809987917	0.0832595703174381	0.93364514684542	1
Amillepora00150-RA	353.192887359006	-0.0208106012074488	0.147118093976533	-0.14145507629244	0.887510447040206	1
Amillepora00151-RA	22.153054777667	-0.221095735453565	0.32291177092349	-0.684693948508774	0.49353706850557	1
Amillepora00152-RA	80.7028870179221	-0.27820126839703	0.274796400729157	-1.01239051042459	0.311351373840197	1
Amillepora00153-RA	10.4057574535006	0.0169437463719821	0.437982610143163	0.0386858883882256	0.969140824422551	1
Amillepora00154-RA	553.556148715666	0.0464106317644971	0.129450260728361	0.35852096012294	0.719953485067008	1
Amillepora00155-RA	1.73272112648657	-0.129475126345378	1.01769054590229	-0.127224456261981	0.898762749361997	1
Amillepora00156-RA	24.5971091976247	0.233099251993253	0.296192517669492	0.786985619445516	0.43129028444972	1
Amillepora00160-RA	3.87204689765157	-0.261851811729491	0.747177266773759	-0.350454735942573	0.725997454271285	1
Amillepora00161-RA	9.78943101720793	0.233528779950802	0.470002807865685	0.49686677620347	0.619283001789022	1
Amillepora00162-RA	34.2955394933712	0.036951393792994	0.259003808497515	0.142667376234155	0.886552883093376	1
Amillepora00163-RA	134.453038118021	0.220116831122889	0.226190664795237	0.973147284049736	0.330480106483077	1
Amillepora00164-RA	5.17870519892373	0.115933480479959	0.647523383511206	0.179041380484682	0.857905209695969	1
Amillepora00165-RA	46.273353009517	-0.129790365835496	0.250368341917185	-0.518397672971078	0.604180837953774	1
Amillepora00166-RA	34.1495479341717	-0.267463836961783	0.278310386383534	-0.961027148276082	0.336538517711967	1
Amillepora00167-RA	4.1305473055271	0.00679850354103092	0.675929391583428	0.0100580084631396	0.991975005641196	1
Amillepora00168-RA	18.3908796519605	0.352771432732291	0.336886058254378	1.04715355262911	0.295028763454107	1
Amillepora00169-RA	27.8271722858129	0.0884222589940375	0.292653066696821	0.302140209880801	0.762545180897369	1
Amillepora00170-RA	9.83679357172351	0.14082996947049	0.445819515865765	0.315890095562559	0.752085929898533	1
Amillepora00171-RA	23.4049132793779	0.0993941590447234	0.358003881621128	0.277634305512674	0.78129309502853	1
Amillepora00172-RA	3.75579320353183	-1.00718554656945	0.819996389485601	-1.22828046499239	0.219341701676208	1
Amillepora00173-RA	17.2983797311464	0.255672030297393	0.393584236564614	0.649599263753593	0.515951108782829	1
Amillepora00174-RA	30.2573376088575	0.0976188172543105	0.274699159881002	0.355366275224862	0.72231521064648	1
Amillepora00175-RA	7.42676762317815	-0.602090883395122	0.524815262778801	-1.14724347041121	0.251281010089524	1
Amillepora00176-RA	83.9771775646755	-0.0749448636574556	0.197384872800827	-0.379688993356038	0.704176291435281	1
Amillepora00177-RA	47.831313920809	0.429454238641322	0.259737797468054	1.65341449272181	0.0982465353138177	1
Amillepora00178-RA	16.1239260347772	-0.317221583898042	0.384006391855511	-0.826084124186667	0.408756372789336	1
Amillepora00179-RA	5.85942000471493	-0.554583689030811	0.628871257117871	-0.881871579840489	0.377846257519239	1
Amillepora00180-RA	168.634772469039	-0.408449619021455	0.315858969015483	-1.29313921429736	0.195962914518431	1
Amillepora00184-RA	171.943856914714	0.0390460172093621	0.246922071196924	0.158130931836475	0.874353627163452	1
Amillepora00187-RA	0.0932006885386935	0	4.51620110414726	0	1	1
Amillepora00189-RA	0.0448123657953107	0	4.51619807472818	0	1	NA
Amillepora00190-RA	16.9673494885179	0.0153893795661496	0.372467473569078	0.0413173784510217	0.967042878899502	1
Amillepora00192-RA	161.222608325066	-0.00929765969525174	0.233220746526744	-0.0398663490865103	0.968199679302964	1
Amillepora00193-RA	1.49317917905514	1.47679452593193	1.26607000560914	1.16643986461191	0.24343664870535	1
Amillepora00196-RA	35.2635436426878	0.0203743686223276	0.266873669894054	0.0763446188993318	0.939144928652698	1
Amillepora00197-RA	8.38930360522783	-0.233314508852395	0.515035927441402	-0.453006278632746	0.650544220421515	1
Amillepora00198-RA	64.040360209723	-0.179625528292287	0.207125399934562	-0.867230809688418	0.385815558351887	1
Amillepora00199-RA	0.982393738777319	-2.51016954922996	1.72647593555882	-1.45392675190545	0.145966615031044	1
Amillepora00224-RA	136.005651516927	0.306129783570777	0.209556596442705	1.46084536954424	0.144057881764936	1
Amillepora00225-RA	16.9111982308126	-0.0270055196323543	0.380031864798208	-0.0710611981095162	0.943349049489957	1
Amillepora00226-RA	12.2598326205454	0.41762848597914	0.41207957880523	1.01346562037847	0.310837809543706	1
Amillepora00227-RA	0.577867162607944	-2.30125261829104	1.82024728873935	-1.26425273781609	0.206139327295776	1
Amillepora00229-RA	1.73680129171011	-0.0847421614530789	1.18530144694651	-0.0714941854423495	0.943004452062743	1
Amillepora00230-RA	26.2845499980797	0.207221401868592	0.296305035487863	0.699351604090711	0.484332324671635	1
Amillepora00231-RA	0.292750327945387	1.25694268957063	3.29947985268247	0.380951769882378	0.703239036836652	1
Amillepora00232-RA	0.0409744102431525	0	4.51620108708582	0	1	NA
Amillepora00234-RA	0.346835802997513	1.07937192166456	2.63821191763371	0.409130106057848	0.682444183565404	1
Amillepora00235-RA	5.17433934268423	-0.705915296782536	0.635596596375407	-1.11063416765938	0.266725849467016	1
Amillepora00236-RA	0.051817480959353	0	4.51620110414726	0	1	1
Amillepora00237-RA	5.5816559587334	0.102045591135012	0.641232209280094	0.159139839917864	0.873558700446346	1
Amillepora00238-RA	0.305920865272487	0.670761371527247	2.96203825652069	0.226452636136829	0.820849393271176	1
Amillepora00240-RA	2.13271664660348	0.510350821318314	0.976731623920995	0.522508751451663	0.601316154780036	1
Amillepora00243-RA	0.81341291694245	-1.53934883479723	1.66370814484911	-0.925251727331563	0.354834982242339	1
Amillepora00246-RA	0.0577177628028117	0	4.51620110414726	0	1	1
Amillepora00247-RA	1.60413171011935	-2.2014976321363	1.38410240788972	-1.5905597877637	0.111708680311785	1
Amillepora00252-RA	0.0787715128644841	-0.6402978546393	4.51031448693044	-0.141963017544496	0.887109217491108	1
Amillepora00256-RA	0.248518920963761	0.564026760913771	3.44434669633221	0.163754351881705	0.86992452839685	1
Amillepora00258-RA	4.10397811111553	0.752907314614126	0.73461647329092	1.02489849055694	0.305411086923513	1
Amillepora00259-RA	0.327107682101661	0.180157353035276	2.6123530403694	0.0689636317340174	0.945018568220713	1
Amillepora00260-RA	0.836742980316369	-2.14541940540943	1.63263784874134	-1.31408162996063	0.188818735358979	1
Amillepora00261-RA	6.93978759628186	0.332395530696471	0.565250579017054	0.588049872101843	0.556498818331466	1
Amillepora00262-RA	1.9481398655848	2.54504354186038	1.12597850468585	2.26029496235405	0.0238029504341443	1
Amillepora00263-RA	202.642194463008	0.449070879266162	0.149102200791698	3.01183266834225	0.00259675696517018	0.519746706186531
Amillepora00264-RA	0.274182845204079	-1.01429179432853	3.06385139644473	-0.331051236853558	0.740605784037437	1
Amillepora00265-RA	19.8344827065507	-0.384021847267472	0.325224011136304	-1.1807918053951	0.237685440236334	1
Amillepora00266-RA	53.8001109057976	0.0484722850254805	0.233166533931897	0.207886973349435	0.83531722073714	1
Amillepora00269-RA	11.3881496806665	-0.3953386659676	0.472487364407725	-0.836717964856408	0.402751118649592	1
Amillepora00270-RA	2.23431358464973	0.756836753869766	0.984792575592679	0.76852402488339	0.442175923033814	1
Amillepora00271-RA	31.3244366203467	-0.0321743407179011	0.299894708296364	-0.107285456621347	0.914562521881883	1
Amillepora00272-RA	861.259426067958	0.230654849511874	0.137843700630295	1.67330714756784	0.0942668461020882	1
Amillepora00273-RA	5.09868483729143	0.455290321241244	0.638941458588472	0.712569696521269	0.476112069054844	1
Amillepora00275-RA	0.106754522363051	0.880958170842077	4.50728092074266	0.195452244120813	0.845038920280485	1
Amillepora00277-RA	4.43953446788437	0.434595209436108	0.662689968608633	0.655804720190005	0.511949778979691	1
Amillepora00278-RA	9.33429976333665	0.134256706463837	0.490246426424122	0.273855553508287	0.784195629358107	1
Amillepora00282-RA	1.95970900902738	-0.263464302996206	0.981518085016191	-0.268425316882327	0.788371954268472	1
Amillepora00283-RA	0.842190363129581	0.1445242723941	1.62297947851871	0.0890487367874838	0.929043177579597	1
Amillepora00284-RA	1.16675450863219	-0.838136631829872	1.39361169129666	-0.601413318404387	0.547564730136005	1
Amillepora00285-RA	8.21112486220532	-0.300792367441719	0.557357380192871	-0.539675938870015	0.589420536205085	1
Amillepora00286-RA	4.06030451219973	0.296893565555964	0.646653234117836	0.459123298070233	0.646145626947418	1
Amillepora00288-RA	7.61063559213318	0.238162489874605	0.567550581972363	0.419632183349963	0.674754173831506	1
Amillepora00290-RA	6.09310655064193	-0.0886615499010951	0.614005348496708	-0.144398660562434	0.885185674441843	1
Amillepora00291-RA	2.15387802895949	0.17917616001113	0.894408534878567	0.200329215368519	0.841223115073509	1
Amillepora00292-RA	0.0741574783074016	1.01349139988211	4.51620110414726	0.224412371484391	0.82243644511189	1
Amillepora00294-RA	0.365497887042755	-0.869709220578467	2.55641529464769	-0.340206547191044	0.73370098800439	1
Amillepora00296-RA	0.248287019111834	-0.0870759453668895	3.1779743517832	-0.0273998263447375	0.978140836754634	1
Amillepora00297-RA	9.39699655313018	-0.401254752552285	0.48784652732973	-0.822502016666157	0.410791239387633	1
Amillepora00299-RA	0.0573997250854534	0	4.51620110414726	0	1	1
Amillepora00300-RA	4.63107040384803	0.505194163703258	0.669102246565259	0.755032831374577	0.450229283210388	1
Amillepora00303-RA	0.176296803090437	0.400693535980996	4.37351149681289	0.0916182651567265	0.927001338988807	1
Amillepora00305-RA	0.444403281654489	-2.445505254666	2.2087062802564	-1.10721161818859	0.268202445558838	1
Amillepora00306-RA	0.228809312352868	-0.571014258348697	4.00091155515032	-0.142721040062392	0.886510499259473	1
Amillepora00307-RA	12.0766323762116	-0.618773633678803	0.447368239555242	-1.38314162465795	0.166621444748317	1
Amillepora00308-RA	1.0339526806809	-0.0344983628157961	1.34344939415758	-0.0256789447863264	0.979513417945405	1
Amillepora00311-RA	1.14964264852266	-1.34834193013978	1.5241390530923	-0.884658081166642	0.376341070734778	1
Amillepora00313-RA	0.0632822766861915	0	4.51620110414726	0	1	1
Amillepora00314-RA	0.768446795441526	0.0101565564595251	1.71929309477703	0.00590740257747751	0.995286602103226	1
Amillepora00315-RA	0.29116632897022	-0.123201860774875	3.04504015544008	-0.0404598476492241	0.967726517746207	1
Amillepora00316-RA	0	NA	NA	NA	NA	NA
Amillepora00317-RA	0.0869444913537196	1.3612794273025	4.50438745272338	0.30221188598673	0.76249054391935	1
Amillepora00318-RA	3.42571145695938	-0.477756464016755	0.763916128439495	-0.625404342480242	0.531705712794402	1
Amillepora00319-RA	0.0668987516362407	0	4.51620110414726	0	1	1
Amillepora00320-RA	0.340102158906466	2.51627504526306	4.47171197479286	0.562709552727761	0.573632678308947	1
Amillepora00321-RA	4.01284128366704	-1.49514185846345	0.756042494346124	-1.97758971174834	0.0479750108457159	1
Amillepora00323-RA	0.0434722456768598	0.993218063828155	4.51436128731014	0.220012976502366	0.825861048520401	NA
Amillepora00324-RA	2.14944160609314	-0.36037174740985	0.975937683400094	-0.369256924432246	0.711936229574253	1
Amillepora00327-RA	1.926831963966	-0.282336428294097	0.961982976776561	-0.293494204273924	0.769144428871435	1
Amillepora00329-RA	12.0395404578465	0.0478742879712006	0.447788027152075	0.106912836137403	0.914858129795597	1
Amillepora00331-RA	10.6504668371765	0.337123735174577	0.466872968058509	0.722088786970267	0.470239891683228	1
Amillepora00332-RA	1.33504509902505	-1.2354550651378	1.17131404038238	-1.05475988722416	0.291535154503508	1
Amillepora00334-RA	7.41064635310191	-0.143120536858625	0.527904139852205	-0.271110843909453	0.786305781577059	1
Amillepora00337-RA	3.20534851032736	0.0722631409560647	0.884357184547318	0.0817126181804636	0.934875244059759	1
Amillepora00338-RA	22.0315210980499	-0.0192280662829547	0.352171653426906	-0.0545985632172564	0.956458283439607	1
Amillepora00339-RA	2.70119740533339	0.410205943310549	0.924822250403957	0.443551118208253	0.657367153464151	1
Amillepora00340-RA	11.9864815117499	0.224631006317851	0.408752203340965	0.54955301642857	0.582625991792831	1
Amillepora00341-RA	3.73045630863236	-1.00799398881524	0.72877486614106	-1.38313495106201	0.166623490635901	1
Amillepora00343-RA	4.22906705466404	-0.23454729481813	0.728236615092497	-0.322075668755462	0.747395370490914	1
Amillepora00344-RA	0.282166029992136	0.83081442846627	3.3095594958059	0.251034746321719	0.801787245446206	1
Amillepora00346-RA	0.0867987608836956	-0.692849259769915	4.51491280068822	-0.153457949323917	0.878037149043717	1
Amillepora00348-RA	0.0854001747758116	-0.892496007904352	4.51043950582661	-0.197873401638891	0.843144115114113	1
Amillepora00350-RA	0.493034794517707	-0.904013833169378	2.07340498580816	-0.43600446577349	0.662833489477418	1
Amillepora00351-RA	0.051817480959353	0	4.51620110414726	0	1	1
Amillepora00355-RA	6.44148524012512	-0.178855115430711	0.549197991691371	-0.325666004130658	0.744677067936425	1
Amillepora00362-RA	0.498014731346744	0.91054786307166	2.1801057698014	0.417662241751972	0.676194082470357	1
Amillepora00364-RA	0.626513840321727	0.317012157622362	1.72061191100024	0.184243846968416	0.853822163305244	1
Amillepora00366-RA	0.749266775559372	1.42560592876047	1.77445833052907	0.803403441057651	0.421741586774772	1
Amillepora00367-RA	0.153779494924692	-0.342440883706198	4.50930865589884	-0.0759408835893801	0.939466130351562	1
Amillepora00368-RA	1.65220015130692	-1.77820080879675	1.16756137139245	-1.52300414553459	0.12775766828041	1
Amillepora00369-RA	0.282902610949108	1.60406906570836	3.01169597614769	0.532613211430509	0.594301354862317	1
Amillepora00371-RA	0.420500026828241	-0.52639859090405	2.11425799562349	-0.248975570622741	0.803379678308173	1
Amillepora00372-RA	0.705510594055773	-0.9631090001745	1.79059066833479	-0.537872232446163	0.590665259765746	1
Amillepora00374-RA	0.645402228269142	0.28079254965204	1.8266950703676	0.153716158874581	0.877833543274527	1
Amillepora00375-RA	0.151222516208558	0	4.51496579471297	0	1	1
Amillepora00383-RA	0.494983484311444	1.77214028364468	1.96518423307794	0.901768014324586	0.367180114293687	1
Amillepora00385-RA	0.103306058130752	-0.38107455393547	4.51620110414726	-0.0843794474930549	0.932754747527362	1
Amillepora00389-RA	0.379725118982237	0.583093865210481	2.73632420757584	0.213093851816286	0.831253760058547	1
Amillepora00393-RA	0.0884135175881211	-0.694240835130389	4.51502060843558	-0.153762495310279	0.877797006497004	1
Amillepora00394-RA	0.224280462103474	-0.320873961436592	4.45544630989439	-0.0720183656402758	0.942587292134682	1
Amillepora00395-RA	2.31149124520659	-0.827902794910047	1.00178849482458	-0.826424738542257	0.408563194919774	1
Amillepora00397-RA	4.79112077882635	-0.348611427712032	0.69986204431713	-0.498114493481611	0.618403345618349	1
Amillepora00402-RA	1.06022880047116	-3.22322944594836	1.52336230283722	-2.11586530659528	0.0343562648393414	1
Amillepora00406-RA	2.11484481669877	-0.360132746797119	1.09461217809298	-0.329004878627003	0.742152000524688	1
Amillepora00407-RA	0.0488437591674715	0	4.51620110414726	0	1	1
Amillepora00408-RA	49.7418562260103	-0.235785962660627	0.240557756316875	-0.980163625861382	0.327005356300192	1
Amillepora00409-RA	0.61027287919006	1.5115035222217	2.00282710059303	0.754684975939335	0.450438023248395	1
Amillepora00410-RA	0.0573997250854534	0	4.51620110414726	0	1	1
Amillepora00411-RA	0.0825400792643624	-0.381065096194806	4.51620110414726	-0.0843773533124711	0.932756412504075	1
Amillepora00413-RA	0.0434722456768598	0.993218063828155	4.51436128731014	0.220012976502366	0.825861048520401	NA
Amillepora00416-RA	0.352553487671146	0.741919483104503	2.79296678734671	0.26563849110763	0.790517638650981	1
Amillepora00418-RA	1.7144862947048	0.110367807373382	1.14744889595645	0.0961853793770792	0.92337334253928	1
